tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
31614,-667,-736,8623,-516.157,-89.443,7987.114,505.504,599.818,685.311,-23.286,-164.714,-19.429,3.249,21.539,-19.899,0,0,0,0,0,5.000
31714,-398,-483,7894,-515.257,-110.229,7977.486,505.657,587.765,681.808,9.000,-207.857,-96.284,1.535,-120.536,-35.031,0,0,0,0,0,5.000
31814,-504,-222,7203,-514.386,-121.986,7974.186,505.623,581.619,684.982,8.714,-117.571,-33.003,-0.340,-61.453,31.741,0,0,0,0,0,5.000
31914,-405,-636,8827,-512.771,-129.671,7987.929,505.790,584.798,692.266,16.143,-76.857,137.432,1.663,31.784,72.833,0,0,0,0,0,5.000
32014,-354,-729,7920,-509.486,-144.614,8003.286,506.063,586.554,678.528,32.857,-149.429,153.569,2.736,17.568,-137.374,0,0,0,0,0,5.000
32114,-383,-793,7634,-512.957,-164.771,7996.843,504.347,584.241,679.861,-34.714,-201.571,-64.429,-17.159,-23.137,13.333,0,0,0,0,0,5.000
32214,-1223,-748,8155,-523.814,-185.371,7992.500,511.288,578.996,677.863,-108.571,-206.000,-43.428,69.402,-52.444,-19.982,0,0,0,0,0,5.000
32314,-1022,-848,7991,-525.486,-201.571,8001.771,512.720,581.440,673.326,-16.714,-162.000,92.715,14.326,24.438,-45.372,0,0,0,0,0,5.000
32414,-721,-435,7185,-527.786,-211.400,8006.757,513.231,579.485,665.927,-23.000,-98.286,49.858,5.106,-19.554,-73.992,0,0,0,0,0,5.000
32514,-507,-359,8930,-531.514,-220.429,8025.143,512.117,576.784,673.355,-37.286,-90.286,183.857,-11.140,-27.005,74.284,0,0,0,0,0,5.000
32614,-525,-961,7725,-539.143,-246.029,8007.186,507.969,569.269,664.298,-76.286,-256.000,-179.575,-41.478,-75.156,-90.571,0,0,0,0,0,5.000
32714,-1112,-611,6162,-539.157,-256.914,7990.628,507.985,568.858,694.932,-0.143,-108.857,-165.571,0.161,-4.108,306.337,0,0,0,0,0,5.000
32814,-612,-857,8651,-520.471,-285.257,7998.872,480.142,548.252,699.280,186.857,-283.429,82.432,-278.429,-206.060,43.484,0,0,0,0,0,5.000
32914,-179,-784,9575,-521.129,-307.514,8029.657,479.643,536.292,720.240,-6.572,-222.571,307.856,-4.995,-119.598,209.602,0,0,0,0,0,5.000
33014,-504,-410,7579,-531.029,-333.143,8038.957,471.974,496.214,710.087,-99.000,-256.286,92.998,-76.689,-400.786,-101.536,0,0,0,0,0,5.000
33114,-1144,-358,9193,-557.171,-332.657,8074.000,454.185,496.172,705.632,-261.429,4.857,350.430,-177.887,-0.412,-44.547,0,0,0,0,0,5.000
33214,-467,-355,7201,-553.186,-336.729,8070.186,453.734,495.169,709.608,39.857,-40.714,-38.145,-4.506,-10.037,39.761,0,0,0,0,0,5.000
33314,-461,-243,8225,-547.029,-347.714,8072.557,452.016,484.318,709.844,61.572,-109.857,23.716,-17.185,-108.506,2.360,0,0,0,0,0,5.000
33414,-441,-469,7414,-542.929,-362.686,8062.628,451.657,471.467,714.113,41.000,-149.714,-99.287,-3.586,-128.508,42.684,0,0,0,0,0,5.000
33514,-594,-969,8769,-539.071,-384.300,8060.971,450.049,464.028,712.335,38.572,-216.143,-16.572,-16.083,-74.395,-17.779,0,0,0,0,0,5.000
33614,-595,-620,7630,-530.386,-397.414,8030.329,442.963,457.486,683.495,86.857,-131.143,-306.426,-70.860,-65.422,-288.399,0,0,0,0,0,5.000
33714,-861,-37,7800,-515.571,-403.971,8039.300,413.326,448.903,676.253,148.143,-65.572,89.712,-296.367,-85.828,-72.419,0,0,0,0,0,5.000
33814,-659,-435,8467,-530.386,-402.957,8064.071,399.382,448.751,659.500,-148.143,10.143,247.715,-139.438,-1.515,-167.529,0,0,0,0,0,5.000
33914,-619,-404,7769,-552.786,-405.057,8073.500,357.563,448.407,650.434,-224.000,-21.000,94.287,-418.195,-3.441,-90.663,0,0,0,0,0,5.000
34014,-470,-251,7811,-551.557,-428.486,8083.971,357.698,393.546,640.142,12.286,-234.286,104.712,1.346,-548.610,-102.919,0,0,0,0,0,5.000
34114,-425,-201,9218,-527.229,-437.943,8110.971,303.450,379.771,647.503,243.286,-94.572,270.000,-542.474,-137.754,73.611,0,0,0,0,0,5.000
34214,126,-239,7045,-508.400,-443.043,8070.943,302.507,374.633,625.169,188.286,-51.000,-400.283,-9.436,-51.378,-223.339,0,0,0,0,0,5.000
34314,-648,-86,7578,-503.357,-440.314,8062.286,297.148,376.523,627.734,50.428,27.285,-86.572,-53.590,18.902,25.650,0,0,0,0,0,5.000
34414,-511,-213,8976,-501.671,-450.071,8074.743,296.764,361.351,637.022,16.857,-97.571,124.570,-3.831,-151.722,92.878,0,0,0,0,0,5.000
34514,-77,567,7286,-494.557,-447.486,8059.071,300.862,367.912,642.714,71.143,25.857,-156.714,40.978,65.614,56.921,0,0,0,0,0,5.000
34614,-1040,139,8109,-497.571,-455.100,8066.814,305.223,349.731,639.998,-30.143,-76.143,77.432,43.610,-181.814,-27.157,0,0,0,0,0,5.000
34714,-347,-137,6739,-499.371,-457.557,8046.800,303.956,346.872,659.020,-18.000,-24.571,-200.146,-12.675,-28.594,190.220,0,0,0,0,0,5.000
34814,-1051,-183,8386,-511.557,-468.800,8062.700,308.691,324.302,653.563,-121.857,-112.429,159.004,47.354,-225.696,-54.572,0,0,0,0,0,5.000
34914,-505,37,7380,-507.557,-465.514,8033.500,306.931,328.221,637.555,40.000,32.857,-292.002,-17.601,39.191,-160.078,0,0,0,0,0,5.000
35014,42,207,7513,-500.200,-456.614,8020.000,313.767,337.751,638.428,73.571,89.000,-135.000,68.362,95.302,8.729,0,0,0,0,0,5.000
35114,-32,401,9075,-503.243,-449.886,8032.971,308.129,349.861,650.395,-30.428,67.286,129.712,-56.387,121.095,119.672,0,0,0,0,0,5.000
35214,136,495,7115,-502.943,-420.957,8012.457,308.740,343.007,656.352,3.000,289.286,-205.142,6.114,-68.539,59.565,0,0,0,0,0,5.000
35314,-415,-274,8375,-508.900,-406.557,8020.457,302.907,327.358,657.308,-59.571,144.000,80.000,-58.324,-156.484,9.566,0,0,0,0,0,5.000
35414,-822,-285,8170,-518.557,-408.771,8029.971,301.958,326.002,654.578,-96.571,-22.143,95.142,-9.492,-13.568,-27.300,0,0,0,0,0,5.000
35514,-741,-101,8441,-522.129,-403.114,8039.300,303.087,327.852,655.716,-35.715,56.571,93.286,11.293,18.506,11.372,0,0,0,0,0,5.000
35614,-326,21,7245,-513.314,-391.443,8008.157,299.672,328.200,640.761,88.143,116.714,-311.426,-34.154,3.479,-149.542,0,0,0,0,0,5.000
35714,503,1222,10262,-500.243,-360.786,8037.700,322.865,374.049,694.102,130.714,306.572,295.430,231.924,458.485,533.407,0,0,0,0,0,5.000
35814,965,-117,7487,-481.471,-351.986,8033.086,366.378,372.431,696.669,187.714,88.000,-46.143,435.135,-16.177,25.673,0,0,0,0,0,5.000
35914,7,29,7819,-468.257,-342.429,8025.143,367.076,373.500,695.895,132.143,95.572,-79.429,6.978,10.687,-7.745,0,0,0,0,0,5.000
36014,-697,80,9378,-468.143,-337.000,8046.929,367.003,376.824,713.805,1.143,54.286,217.856,-0.725,33.239,179.102,0,0,0,0,0,5.000
36114,345,-131,7880,-458.214,-334.714,8046.643,379.261,377.580,713.868,99.286,22.857,-2.856,122.581,7.566,0.627,0,0,0,0,0,5.000
36214,70,-854,8695,-456.386,-340.443,8051.429,381.489,382.343,717.068,18.286,-57.286,47.856,22.272,47.631,32.004,0,0,0,0,0,5.000
36314,200,-44,7630,-443.329,-334.929,8050.543,388.033,383.793,717.550,130.571,55.143,-8.857,65.448,14.494,4.814,0,0,0,0,0,5.000
36414,-485,-69,8438,-445.957,-332.914,8072.543,387.683,384.812,705.381,-26.286,20.143,220.000,-3.500,10.190,-121.691,0,0,0,0,0,5.000
36514,-3346,-1121,7462,-487.057,-345.943,8063.157,518.409,395.681,709.062,-411.000,-130.286,-93.857,1307.257,108.694,36.808,0,0,0,1,0,5.000
36614,-2298,-201,8575,-516.357,-343.286,8065.057,560.283,396.021,710.251,-293.000,26.572,18.999,418.734,3.398,11.898,0,0,0,0,0,5.000
36714,-921,-142,8014,-525.814,-341.371,8056.014,561.445,396.665,706.806,-94.572,19.143,-90.430,11.620,6.440,-34.455,0,0,0,0,0,5.000
36814,-592,-342,7300,-528.100,-339.586,8042.329,561.384,396.376,712.018,-22.857,17.857,-136.855,-0.609,-2.884,52.120,0,0,0,0,0,5.000
36914,-397,-358,8324,-526.086,-336.086,8043.929,561.597,395.115,712.523,20.143,35.000,16.001,2.137,-12.617,5.050,0,0,0,0,0,5.000
37014,-46,-127,7369,-518.514,-328.657,8028.343,564.439,394.086,715.179,75.714,74.286,-155.859,28.416,-10.284,26.557,0,0,0,0,0,5.000
37114,-467,113,7429,-516.143,-317.800,8016.529,564.302,395.632,718.145,23.714,108.571,-118.140,-1.373,15.461,29.663,0,0,0,0,0,5.000
37214,-711,634,7731,-515.143,-304.757,8007.886,563.893,411.431,717.889,10.000,130.428,-86.431,-4.083,157.982,-2.563,0,0,0,0,0,5.000
37314,-389,507,8966,-507.271,-294.371,8024.386,561.749,422.467,726.397,78.715,103.857,165.000,-21.440,110.362,85.081,0,0,0,0,0,5.000
37414,-425,51,7645,-509.243,-286.229,8022.243,561.215,423.550,727.291,-19.714,81.429,-21.431,-5.346,10.837,8.943,0,0,0,0,0,5.000
37514,-398,-174,8443,-508.457,-283.114,8023.157,561.331,423.563,727.779,7.857,31.143,9.146,1.167,0.124,4.880,0,0,0,0,0,5.000
37614,-255,203,7378,-504.500,-279.729,8006.043,562.127,426.478,728.663,39.572,33.857,-171.143,7.958,29.149,8.835,0,0,0,0,0,5.000
37714,-714,121,8267,-511.571,-272.771,8008.671,561.605,428.978,729.267,-70.714,69.572,26.284,-5.228,25.008,6.045,0,0,0,0,0,5.000
37814,-319,293,8175,-517.114,-258.300,8021.343,557.749,430.730,724.324,-55.428,144.714,126.714,-38.558,17.518,-49.428,0,0,0,0,0,5.000
37914,-173,2,8754,-507.300,-249.800,8034.014,557.673,429.912,729.255,98.143,85.000,126.714,-0.756,-8.187,49.310,0,0,0,0,0,5.000
38014,-178,11,8938,-500.243,-234.243,8043.114,558.669,419.231,736.469,70.571,155.571,91.001,9.960,-106.804,72.135,0,0,0,0,0,5.000
38114,-529,-91,7548,-494.900,-231.243,8026.429,556.576,419.494,734.263,53.429,30.000,-166.855,-20.928,2.628,-22.061,0,0,0,0,0,5.000
38214,-755,-223,7694,-498.229,-224.629,8023.957,557.424,415.906,735.086,-33.286,66.143,-24.717,8.482,-35.876,8.231,0,0,0,0,0,5.000
38314,-8,-913,9417,-496.500,-231.686,8055.386,558.753,423.271,746.849,17.286,-70.571,314.287,13.282,73.642,117.630,0,0,0,0,0,5.000
38414,-906,-26,7584,-504.729,-224.171,8041.057,560.479,422.185,746.133,-82.286,75.143,-143.286,17.262,-10.856,-7.155,0,0,0,0,0,5.000
38514,-996,-734,8963,-513.971,-228.657,8064.986,563.163,425.894,748.454,-92.429,-44.857,239.287,26.840,37.086,23.207,0,0,0,0,0,5.000
38614,-1041,-536,11048,-519.314,-225.800,8099.628,566.354,423.142,825.624,-53.428,28.571,346.426,31.916,-27.512,771.698,0,0,0,0,0,5.000
38714,-429,-165,7033,-519.757,-221.257,8087.329,566.272,422.062,834.956,-4.429,45.429,-122.998,-0.829,-10.800,93.325,0,0,0,0,0,5.000
38814,334,-686,7703,-507.786,-227.886,8094.471,575.265,425.650,829.481,119.714,-66.286,71.426,89.931,35.880,-54.750,0,0,0,0,0,5.000
38914,270,268,7241,-498.143,-214.971,8071.814,582.518,426.785,830.823,96.429,129.143,-226.567,72.537,11.341,13.413,0,0,0,0,0,5.000
39014,-185,-1,6632,-495.729,-204.571,8053.414,583.460,422.985,848.065,24.143,104.000,-184.004,9.418,-37.995,172.419,0,0,0,0,0,5.000
39114,-610,-154,7248,-498.971,-195.443,8047.900,583.456,417.041,852.019,-32.429,91.286,-55.142,-0.047,-59.441,39.548,0,0,0,0,0,5.000
39214,-683,-200,6602,-491.257,-187.614,8025.714,577.370,411.704,868.992,77.143,78.286,-221.855,-60.858,-53.366,169.727,0,0,0,0,0,5.000
39314,-1029,-90,9032,-491.357,-176.786,8040.586,577.462,404.090,877.140,-1.000,108.286,148.716,0.924,-76.137,81.479,0,0,0,0,0,5.000
39414,30,308,7472,-480.629,-166.171,8044.686,580.067,406.917,873.796,107.286,106.143,40.996,26.044,28.264,-33.444,0,0,0,0,0,5.000
39514,-645,-712,8034,-482.600,-171.214,8031.886,580.387,411.438,867.271,-19.714,-50.428,-127.998,3.207,45.207,-65.243,0,0,0,0,0,5.000
39614,-1806,534,6113,-500.900,-149.857,8008.857,601.256,408.679,896.039,-183.000,213.571,-230.288,208.686,-27.585,287.676,0,0,0,0,0,5.000
39714,-486,-1310,7863,-491.957,-159.843,8033.157,596.739,427.912,868.258,89.428,-99.857,243.003,-45.172,192.328,-277.808,0,0,0,0,0,5.000
39814,19,-652,9837,-482.943,-156.914,8050.100,599.616,423.812,891.412,90.143,29.286,169.429,28.776,-40.994,231.540,0,0,0,0,0,5.000
39914,887,869,8238,-467.714,-133.300,8031.000,620.321,434.140,872.660,152.286,236.143,-191.001,207.051,103.274,-187.519,0,0,0,0,0,5.000
40014,-1395,76,8626,-480.443,-126.357,8045.957,630.001,433.545,873.757,-127.286,69.429,149.570,96.797,-5.949,10.967,0,0,0,0,0,5.000
40114,-1427,384,7886,-484.486,-115.757,8027.286,635.133,436.810,862.944,-40.428,106.000,-186.714,51.324,32.654,-108.129,0,0,0,0,0,5.000
40214,-606,874,6892,-486.471,-98.200,8022.872,635.293,451.300,867.935,-19.857,175.571,-44.141,1.596,144.899,49.913,0,0,0,0,0,5.000
40314,599,810,7992,-471.329,-83.157,8019.543,648.221,463.605,867.601,151.429,150.429,-33.286,129.281,123.044,-3.348,0,0,0,0,0,5.000
40414,-135,-1,7878,-466.957,-76.471,8026.171,649.441,461.361,864.716,43.714,66.857,66.284,12.204,-22.433,-28.840,0,0,0,0,0,5.000
40514,-1643,-247,7722,-481.943,-66.157,8011.214,664.137,449.203,860.784,-149.857,103.143,-149.570,146.951,-121.585,-39.321,0,0,0,0,0,5.000
40614,-730,-122,9706,-483.871,-59.043,8040.872,664.658,444.292,882.625,-19.286,71.143,296.572,5.213,-49.111,218.407,0,0,0,0,0,5.000
40714,43,-159,6486,-470.957,-60.786,8022.100,665.986,444.441,901.323,129.143,-17.429,-187.715,13.279,1.493,186.980,0,0,0,0,0,5.000
40814,-1375,-588,9157,-481.186,-62.971,8031.957,674.242,446.647,909.867,-102.285,-21.857,98.569,82.567,22.057,85.442,0,0,0,0,0,5.000
40914,1358,-524,6553,-452.943,-64.686,8014.586,708.419,448.180,926.184,282.428,-17.143,-173.711,341.761,15.333,163.165,0,0,0,0,0,5.000
41014,825,-238,6762,-434.443,-64.500,7999.600,724.459,448.105,937.771,185.000,1.857,-149.858,160.406,-0.747,115.868,0,0,0,0,0,5.000
41114,-890,-125,9653,-441.086,-63.414,8005.814,726.471,447.865,947.218,-66.429,10.857,62.144,20.120,-2.398,94.470,0,0,0,0,0,5.000
41214,-951,-546,9266,-456.471,-67.800,8037.543,725.702,451.055,951.690,-153.857,-43.857,317.285,-7.687,31.897,44.719,0,0,0,0,0,5.000
41314,-32,-658,6825,-447.671,-75.971,8026.786,727.060,456.460,961.033,88.000,-81.714,-107.573,13.577,54.046,93.434,0,0,0,0,0,5.000
41414,-888,-618,8204,-453.057,-81.757,8015.757,728.903,460.707,954.484,-53.857,-57.857,-110.283,18.433,42.472,-65.490,0,0,0,0,0,5.000
41514,-121,-228,8716,-453.686,-93.114,8036.186,728.598,454.329,953.949,-6.286,-113.571,204.282,-3.058,-63.780,-5.346,0,0,0,0,0,5.000
41614,-234,-215,7390,-442.171,-98.171,8025.914,725.604,453.687,956.976,115.143,-50.571,-102.715,-29.940,-6.421,30.267,0,0,0,0,0,5.000
41714,-503,-282,7466,-444.400,-100.243,8036.300,725.547,454.190,946.845,-22.286,-20.714,103.857,-0.563,5.033,-101.314,0,0,0,0,0,5.000
41814,-142,-374,8150,-431.414,-102.971,8032.929,722.703,455.251,946.013,129.857,-27.286,-33.711,-28.441,10.614,-8.315,0,0,0,0,0,5.000
41914,-592,-208,7601,-432.657,-106.471,8036.086,722.904,455.104,944.196,-12.429,-35.000,31.572,2.004,-1.478,-18.172,0,0,0,0,0,5.000
42014,-526,-541,7715,-440.771,-117.157,8038.971,720.715,456.398,942.901,-81.143,-106.857,28.853,-21.890,12.939,-12.953,0,0,0,0,0,5.000
42114,-384,-1064,8176,-445.800,-138.086,8026.128,719.071,465.653,934.789,-50.286,-209.286,-128.428,-16.434,92.552,-81.113,0,0,0,0,0,5.000
42214,-408,-667,6810,-453.571,-154.686,8021.771,715.673,463.495,939.724,-77.715,-166.000,-43.569,-33.983,-21.577,49.345,0,0,0,0,0,5.000
42314,18,-1191,8374,-447.386,-167.786,8021.757,717.848,479.369,939.719,61.857,-131.000,-0.142,21.746,158.741,-0.054,0,0,0,0,0,5.000
42414,-132,-1356,8149,-437.529,-183.086,8021.457,717.373,499.534,939.674,98.571,-153.000,-3.003,-4.744,201.644,-0.441,0,0,0,0,0,5.000
42514,-219,-1557,7745,-430.071,-203.886,8011.514,716.893,525.330,938.865,74.571,-208.000,-99.429,-4.803,257.961,-8.099,0,0,0,0,0,5.000
42614,-542,-1539,7404,-433.157,-226.171,8013.786,716.903,547.920,937.198,-30.857,-222.857,22.715,0.102,225.908,-16.663,0,0,0,0,0,5.000
42714,-431,-1675,8886,-446.500,-267.557,7994.128,707.992,546.380,903.668,-133.429,-413.857,-196.572,-89.114,-15.403,-335.306,0,0,0,0,0,5.000
42814,-235,-1574,7197,-463.643,-288.371,7989.986,687.848,567.589,906.643,-171.429,-208.143,-41.426,-201.432,212.085,29.753,0,0,0,0,0,5.000
42914,-661,-688,8006,-473.186,-298.614,7992.657,685.884,568.238,906.411,-95.428,-102.429,26.714,-19.647,6.495,-2.322,0,0,0,0,0,5.000
43014,-613,-155,8451,-471.986,-301.971,7979.414,685.564,566.683,892.743,12.000,-33.571,-132.432,-3.192,-15.547,-136.682,0,0,0,0,0,5.000
43114,-252,-374,8071,-480.514,-305.443,7982.143,679.030,566.370,892.727,-85.286,-34.714,27.290,-65.342,-3.138,-0.162,0,0,0,0,0,5.000
43214,-480,-395,7885,-488.371,-298.886,7970.571,675.789,562.625,888.652,-78.571,65.572,-115.718,-32.413,-37.442,-40.747,0,0,0,0,0,5.000
43314,-736,-429,8207,-501.743,-304.386,7978.814,671.281,561.988,888.130,-133.714,-55.000,82.432,-45.078,-6.371,-5.214,0,0,0,0,0,5.000
43414,-192,-110,7823,-497.557,-304.971,7970.029,672.285,561.764,886.585,41.857,-5.857,-87.856,10.043,-2.242,-15.453,0,0,0,0,0,5.000
43514,-315,-388,7325,-454.257,-294.500,7968.071,578.498,553.222,887.855,433.000,104.714,-19.575,-937.875,-85.421,12.697,0,0,0,0,0,5.000
43614,-509,-309,8048,-428.700,-296.043,7960.543,534.310,553.110,884.906,255.571,-15.428,-75.283,-441.883,-1.122,-29.489,0,0,0,0,0,5.000
43714,-400,-281,8093,-421.257,-298.029,7961.671,531.019,552.803,885.024,74.429,-19.857,11.284,-32.910,-3.071,1.179,0,0,0,0,0,5.000
43814,-606,-554,7699,-421.457,-301.057,7967.372,531.086,553.615,882.024,-2.000,-30.286,57.002,0.670,8.127,-30.002,0,0,0,0,0,5.000
43914,-658,-468,8536,-425.186,-302.629,7970.400,531.817,553.931,883.605,-37.285,-15.714,30.283,7.309,3.155,15.818,0,0,0,0,0,5.000
44014,-115,-787,7661,-426.171,-312.057,7974.571,531.176,556.472,881.443,-9.857,-94.286,41.714,-6.402,25.414,-21.624,0,0,0,0,0,5.000
44114,-544,-675,8513,-427.271,-323.314,7990.057,531.339,555.730,881.244,-11.000,-112.572,154.858,1.631,-7.426,-1.988,0,0,0,0,0,5.000
44214,-269,-873,7553,-420.957,-344.843,7987.514,530.556,547.354,882.244,63.143,-215.286,-25.430,-7.835,-83.757,10.001,0,0,0,0,0,5.000
44314,-384,-773,7623,-420.886,-363.129,7968.329,530.561,539.921,875.333,0.714,-182.857,-191.855,0.046,-74.330,-69.116,0,0,0,0,0,5.000
44414,-693,-906,8248,-424.714,-376.800,7976.943,531.542,541.376,875.076,-38.286,-136.714,86.143,9.819,14.549,-2.572,0,0,0,0,0,5.000
44514,-612,-705,7473,-427.771,-384.386,7963.086,531.995,542.201,875.266,-30.571,-75.857,-138.569,4.529,8.249,1.902,0,0,0,0,0,5.000
44614,-391,-535,7389,-429.714,-394.929,7963.243,531.609,537.834,875.162,-19.429,-105.428,1.567,-3.864,-43.666,-1.042,0,0,0,0,0,5.000
44714,-365,-726,7550,-424.729,-407.029,7953.000,530.555,535.614,875.742,49.857,-121.000,-102.427,-10.540,-22.202,5.804,0,0,0,0,0,5.000
44814,-507,-963,9382,-427.414,-424.971,7970.243,530.489,532.894,891.681,-26.857,-179.429,172.427,-0.661,-27.203,159.391,0,0,0,0,0,5.000
44914,-182,-117,7241,-427.543,-426.671,7948.628,530.428,531.717,890.758,-1.286,-17.000,-216.143,-0.607,-11.763,-9.232,0,0,0,0,0,5.000
45014,-421,-176,7615,-431.014,-429.343,7929.729,529.578,529.979,883.572,-34.714,-26.714,-188.999,-8.499,-17.387,-71.863,0,0,0,0,0,5.000
45114,-421,593,8227,-429.471,-419.571,7939.429,529.448,542.289,883.055,15.428,97.714,97.002,-1.304,123.106,-5.169,0,0,0,0,0,5.000
45214,-559,778,8740,-426.671,-405.271,7954.372,528.236,560.187,887.614,28.000,143.000,149.429,-12.122,178.978,45.588,0,0,0,0,0,5.000
45314,-671,-178,8395,-436.143,-394.771,7939.771,526.585,557.453,871.698,-94.714,105.000,-146.001,-16.505,-27.336,-159.157,0,0,0,0,0,5.000
45414,-831,-301,8320,-435.071,-398.700,7950.286,525.704,555.807,871.782,10.714,-39.286,105.142,-8.815,-16.461,0.840,0,0,0,0,0,5.000
45514,-774,-479,7795,-431.900,-395.057,7933.600,522.973,554.432,863.376,31.714,36.429,-166.855,-27.310,-13.755,-84.058,0,0,0,0,0,5.000
45614,-587,890,7545,-425.414,-374.686,7883.557,518.172,574.706,778.786,64.857,203.714,-500.430,-48.008,202.741,-845.901,0,0,0,0,0,5.000
45714,-661,1218,8754,-428.729,-354.929,7908.143,518.925,604.571,778.712,-33.143,197.571,245.859,7.537,298.653,-0.745,0,0,0,0,0,5.000
45814,-365,604,7861,-438.714,-336.500,7910.400,510.814,613.789,778.343,-99.857,184.286,22.568,-81.113,92.178,-3.689,0,0,0,0,0,5.000
45914,-507,77,7879,-449.814,-339.229,7919.514,503.686,611.516,774.175,-111.000,-27.286,91.143,-71.285,-22.729,-41.676,0,0,0,0,0,5.000
46014,-919,333,9208,-460.300,-334.457,7956.314,505.700,615.427,773.323,-104.857,47.714,368.003,20.140,39.111,-8.519,0,0,0,0,0,5.000
46114,-800,959,8173,-463.014,-318.557,7969.529,507.004,633.982,768.998,-27.143,159.000,132.144,13.045,185.547,-43.254,0,0,0,0,0,5.000
46214,-422,818,8112,-459.286,-304.014,7991.100,506.332,648.054,751.310,37.286,145.428,215.713,-6.723,140.725,-176.882,0,0,0,0,0,5.000
46314,-810,566,8115,-456.157,-294.643,7978.000,503.470,655.779,740.969,31.286,93.714,-131.001,-28.613,77.242,-103.407,0,0,0,0,0,5.000
46414,-503,336,7584,-463.771,-294.243,7979.600,500.080,656.155,739.995,-76.143,4.000,16.001,-33.910,3.760,-9.738,0,0,0,0,0,5.000
46514,-500,606,8095,-461.700,-275.414,7980.471,499.625,662.773,740.094,20.714,188.286,8.711,-4.550,66.190,0.994,0,0,0,0,0,5.000
46614,-416,-648,8374,-441.843,-292.300,8012.771,472.699,656.968,706.462,198.571,-168.857,323.003,-269.259,-58.052,-336.326,0,0,0,0,0,5.000
46714,-447,-485,7340,-441.286,-280.514,8005.300,472.669,645.913,710.759,5.572,117.857,-74.717,-0.293,-110.557,42.969,0,0,0,0,0,5.000
46814,-368,-222,7999,-446.814,-274.371,7979.043,469.506,644.393,675.691,-55.286,61.429,-262.568,-31.634,-15.192,-350.673,0,0,0,0,0,5.000
46914,-752,-201,8561,-470.229,-289.657,7983.657,442.496,629.611,678.541,-234.143,-152.857,46.143,-270.097,-147.821,28.495,0,0,0,0,0,5.000
47014,-411,-328,8648,-456.171,-295.429,7983.971,428.297,628.083,678.843,140.572,-57.714,3.140,-141.992,-15.285,3.024,0,0,0,0,0,5.000
47114,-772,-416,8843,-446.814,-306.857,7997.643,413.898,622.873,686.328,93.571,-114.286,136.719,-143.993,-52.100,74.846,0,0,0,0,0,5.000
47214,-514,-361,7604,-445.500,-324.500,8007.814,413.536,606.449,675.050,13.143,-176.429,101.714,-3.619,-164.236,-112.776,0,0,0,0,0,5.000
47314,-808,-308,9150,-465.600,-340.471,8024.357,396.106,590.883,688.515,-201.000,-159.714,165.425,-174.299,-155.663,134.644,0,0,0,0,0,5.000
47414,-687,-384,7932,-473.486,-345.943,8025.128,394.939,589.486,688.381,-78.857,-54.714,7.715,-11.673,-13.972,-1.340,0,0,0,0,0,5.000
47514,-840,-771,7754,-462.014,-353.429,8025.586,371.785,591.505,688.190,114.714,-74.857,4.575,-231.531,20.196,-1.909,0,0,0,0,0,5.000
47614,57,-710,7956,-450.771,-361.829,8000.586,375.394,592.334,657.806,112.429,-84.000,-250.000,36.082,8.284,-303.833,0,0,0,0,0,5.000
47714,-285,-925,7250,-455.457,-372.771,8011.500,371.225,595.552,638.645,-46.857,-109.428,109.141,-41.687,32.187,-191.616,0,0,0,0,0,5.000
47814,14,101,7229,-435.614,-362.929,7983.957,358.446,597.604,630.167,198.429,98.429,-275.430,-127.793,20.516,-84.775,0,0,0,0,0,5.000
47914,-441,279,6486,-461.314,-351.457,7983.000,286.121,602.092,632.387,-257.000,114.714,-9.570,-723.246,44.883,22.195,0,0,0,0,0,5.000
48014,-847,17,8344,-485.200,-347.814,8005.600,244.505,603.537,616.414,-238.857,36.429,226.001,-416.163,14.451,-159.726,0,0,0,0,0,5.000
48114,-1395,-299,8967,-492.414,-350.300,7995.800,263.086,602.973,595.235,-72.143,-24.857,-98.003,185.816,-5.648,-211.796,0,0,0,0,0,5.000
