tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ
1255913,378,212,8187,371.371,243.586,8100.157,84.059,40.329,106.361,0.571,-6.572,31.714,0.032,1.455,-6.709
1256013,387,234,7971,372.300,243.557,8097.586,83.867,40.335,107.272,9.286,-0.286,-25.713,-1.917,0.061,9.117
1256113,225,282,7775,369.471,244.843,8090.929,85.433,40.105,112.498,-28.286,12.857,-66.572,15.667,-2.302,52.257
1256213,194,300,8079,366.443,246.029,8090.957,87.809,40.489,112.495,-30.286,11.857,0.283,23.760,3.844,-0.033
1256313,396,225,8073,367.186,245.257,8091.829,87.836,40.368,112.115,7.428,-7.714,8.716,0.270,-1.213,-3.794
1256413,472,184,7906,368.229,244.557,8086.329,88.638,40.995,111.652,10.429,-7.000,-55.000,8.012,6.265,-4.631
1256513,275,281,7789,364.900,245.900,8083.000,87.696,40.625,116.872,-33.286,13.428,-33.286,-9.414,-3.695,52.193
1256613,240,290,8023,362.714,246.214,8083.743,88.868,40.879,116.321,-21.857,3.143,7.427,11.712,2.541,-5.503
1256713,473,196,8184,364.657,245.371,8084.843,89.766,41.296,116.899,19.428,-8.428,11.001,8.987,4.163,5.774
1256813,417,192,7900,364.786,245.286,8079.157,89.835,41.400,116.069,1.286,-0.857,-56.855,0.684,1.043,-8.298
1256913,201,303,7733,361.557,246.671,8073.886,91.585,41.684,123.079,-32.286,13.857,-52.715,17.501,2.842,70.105
1257013,242,297,8045,359.543,247.071,8074.743,92.635,42.029,122.666,-20.143,4.000,8.569,10.508,3.453,-4.138
1257113,486,155,8044,361.486,246.186,8072.014,93.833,43.288,121.186,19.429,-8.857,-27.285,11.979,12.588,-14.797
1257213,386,219,7859,359.286,246.757,8069.229,91.396,42.657,123.781,-22.000,5.714,-27.856,-24.375,-6.313,25.955
1257313,342,268,7731,358.429,247.043,8065.372,91.273,42.731,129.903,-8.571,2.857,-38.569,-1.233,0.743,61.213
1257413,244,269,7974,357.129,247.243,8063.414,92.240,42.801,130.232,-13.000,2.000,-19.575,9.674,0.695,3.294
1257513,455,180,8197,357.414,246.929,8061.900,92.511,43.211,128.035,2.857,-3.143,-15.142,2.713,4.099,-21.969
1257613,471,188,7955,357.871,246.843,8059.457,92.991,43.321,128.420,4.572,-0.857,-24.429,4.798,1.107,3.844
1257713,368,250,7692,357.743,246.586,8055.271,92.971,43.248,135.366,-1.286,-2.571,-41.855,-0.203,-0.730,69.458
1257813,297,284,8010,357.200,246.914,8052.657,93.213,43.443,134.444,-5.428,3.286,-26.143,2.419,1.952,-9.212
1257913,517,199,8122,358.000,247.000,8052.229,94.334,43.343,134.175,8.000,0.857,-4.287,11.210,-1.007,-2.698
1258013,536,163,7910,360.300,246.000,8050.329,96.654,44.448,135.229,23.000,-10.000,-18.999,23.206,11.049,10.548
1258113,324,276,7662,359.571,246.129,8044.600,96.733,44.521,142.850,-7.285,1.286,-57.285,0.786,0.735,76.207
1258213,324,279,7845,359.543,246.357,8039.329,96.743,44.648,143.309,-0.286,2.286,-52.715,0.102,1.269,4.592
1258313,457,173,8145,359.871,246.114,8038.071,97.034,44.999,141.985,3.286,-2.429,-12.573,2.909,3.507,-13.246
1258413,523,147,8081,361.129,244.800,8039.372,98.557,46.506,141.955,12.571,-13.143,13.003,15.233,15.069,-0.295
1258513,443,240,7692,362.943,244.243,8033.571,98.878,46.326,147.622,18.143,-5.571,-58.003,3.210,-1.798,56.671
1258613,355,271,7881,362.214,245.086,8029.114,98.746,46.268,147.451,-7.286,8.428,-44.570,-1.321,-0.576,-1.709
1258713,493,183,8161,362.900,244.857,8030.557,99.483,46.534,148.239,6.857,-2.286,14.429,7.364,2.659,7.872
1258813,563,158,7913,365.186,243.714,8028.443,102.179,47.657,148.843,22.857,-11.429,-21.143,26.966,11.232,6.049
1258913,521,255,7700,368.371,243.500,8021.714,103.503,47.572,152.839,31.857,-2.143,-67.285,13.234,-0.850,39.958
1259013,311,251,7890,366.714,244.571,8016.643,103.479,46.880,151.227,-16.571,10.714,-50.713,-0.233,-6.928,-16.119
1259113,468,157,8193,367.486,243.686,8018.343,104.029,47.928,152.526,7.714,-8.857,16.997,5.495,10.487,12.985
1259213,537,180,8062,370.429,242.414,8018.614,105.853,48.418,152.586,29.428,-12.714,2.715,18.240,4.896,0.605
1259313,448,223,7762,372.071,241.586,8012.171,106.151,48.247,153.760,16.429,-8.286,-64.429,2.983,-1.714,11.733
1259413,355,266,7917,370.286,242.286,8009.529,105.369,48.240,153.783,-17.857,7.000,-26.426,-7.821,-0.063,0.232
1259513,514,184,8166,370.686,241.843,8011.700,105.859,48.629,154.900,4.000,-4.429,21.714,4.905,3.892,11.169
1259613,628,134,8066,376.043,239.629,8012.643,109.204,49.943,155.027,53.571,-22.143,9.429,33.446,13.135,1.268
1259713,402,245,7807,376.886,239.386,8006.686,109.173,49.875,154.802,8.429,-2.429,-59.575,-0.306,-0.681,-2.244
1259813,341,239,7892,374.500,240.057,8002.114,108.102,49.548,153.390,-23.857,6.714,-45.713,-10.718,-3.271,-14.121
1259913,507,184,8099,376.100,239.314,8003.514,109.216,49.991,153.820,16.000,-7.429,13.999,11.147,4.431,4.301
1260013,570,102,8197,380.543,236.543,8003.743,110.678,52.104,154.095,44.428,-27.714,2.285,14.619,21.135,2.752
1260113,448,238,7941,380.371,237.086,8000.271,110.564,51.918,152.726,-1.714,5.428,-34.712,-1.140,-1.859,-13.689
1260213,351,247,7977,377.457,237.871,7999.614,108.594,51.645,152.726,-29.143,7.857,-6.572,-19.703,-2.728,-0.002
1260313,461,193,8170,379.486,236.857,8002.186,108.809,51.819,154.052,20.286,-10.143,25.713,2.151,1.738,13.260
1260413,562,167,8126,383.600,235.243,8003.329,110.179,52.209,154.669,41.143,-16.143,11.431,13.699,3.895,6.163
1260513,490,219,8067,384.643,235.286,8000.243,110.834,52.194,151.173,10.428,0.429,-30.859,6.547,-0.146,-34.952
1260613,264,267,8012,382.071,236.271,7998.586,111.513,52.132,150.398,-25.714,9.857,-16.567,6.790,-0.620,-7.758
1260713,381,207,8167,382.943,235.071,8001.571,111.262,51.825,151.632,8.714,-12.000,29.854,-2.504,-3.077,12.341
1260813,573,163,8293,387.414,233.200,8003.529,112.514,52.028,154.470,44.714,-18.714,19.575,12.517,2.031,28.382
1260913,399,187,8086,386.571,232.757,8002.014,112.203,52.286,153.129,-8.428,-4.429,-15.146,-3.114,2.588,-13.413
1261013,266,308,8023,384.843,233.929,8002.843,113.111,53.035,153.083,-17.286,11.714,8.286,9.084,7.487,-0.456
1261113,379,246,8210,385.243,233.300,8005.757,113.040,52.626,155.045,4.000,-6.286,29.146,-0.709,-4.091,19.616
1261213,545,188,8121,390.229,231.529,8006.771,112.277,52.031,155.562,49.857,-17.714,10.142,-7.628,-5.953,5.175
1261313,356,260,8011,389.714,232.400,8003.300,112.351,51.989,152.691,-5.143,8.714,-34.717,0.731,-0.413,-28.709
1261413,295,267,7986,387.157,233.186,8001.700,112.440,52.091,152.277,-25.572,7.857,-15.996,0.896,1.013,-4.145
1261513,381,230,8196,388.200,232.400,8004.628,112.039,51.717,154.004,10.429,-7.857,29.282,-4.012,-3.740,17.275
1261613,499,157,8285,391.614,230.286,8005.286,111.721,51.731,155.097,34.143,-21.143,6.572,-3.176,0.140,10.929
1261713,381,251,8040,390.943,230.614,8004.357,111.642,51.788,154.692,-6.714,3.286,-9.287,-0.795,0.574,-4.057
1261813,292,273,8002,389.671,230.929,8003.786,112.253,51.977,154.625,-12.715,3.143,-5.713,6.111,1.892,-0.663
1261913,372,253,8261,392.814,229.843,8008.900,108.574,50.695,157.108,31.429,-10.857,51.143,-36.788,-12.819,24.825
1262013,448,208,8172,395.571,228.514,8009.500,107.485,50.027,157.648,27.571,-13.286,6.001,-10.896,-6.680,5.406
1262113,424,268,8027,395.286,229.243,8006.543,107.382,50.225,155.334,-2.857,7.286,-29.570,-1.026,1.980,-23.144
1262213,211,317,7971,393.071,230.414,8004.971,109.539,51.291,155.129,-22.143,11.714,-15.718,21.575,10.656,-2.049
1262313,227,262,8104,393.086,229.443,8008.000,109.518,50.024,154.963,0.143,-9.714,30.288,-0.217,-12.670,-1.658
1262413,390,220,8260,395.400,228.243,8009.843,107.701,49.222,157.166,23.143,-12.000,18.428,-18.164,-8.018,22.032
1262513,405,307,8115,395.086,229.729,8010.029,107.641,50.001,157.283,-3.143,14.857,1.860,-0.606,7.791,1.164
1262613,344,275,7908,395.400,230.029,8009.043,107.459,50.208,157.702,3.143,3.000,-9.858,-1.819,2.073,4.196
1262713,483,244,8185,398.500,229.157,8013.872,106.809,49.423,157.841,31.000,-8.714,48.286,-6.496,-7.856,1.390
1262813,471,186,8227,402.629,227.514,8017.614,103.907,48.916,159.733,41.286,-16.429,37.427,-29.023,-5.067,18.918
1262913,203,414,7917,400.129,230.400,8013.757,106.541,53.646,158.854,-25.000,28.857,-38.569,26.343,47.293,-8.793
1263013,245,457,7948,398.100,233.586,8013.429,108.112,60.009,158.966,-20.286,31.857,-3.286,15.709,63.632,1.118
1263113,157,289,7903,397.129,233.686,8015.257,109.953,60.095,156.936,-9.714,1.000,18.286,18.408,0.864,-20.299
1263213,273,262,8200,398.257,233.143,8016.986,108.255,59.664,158.289,11.286,-5.429,17.285,-16.984,-4.314,13.531
1263313,263,419,7650,396.357,235.914,8010.943,109.438,63.597,164.006,-19.000,27.714,-60.430,11.836,39.335,57.172
1263413,249,278,7715,393.171,237.257,8008.214,110.431,63.479,167.285,-31.857,13.428,-27.285,9.929,-1.181,32.793
1263513,227,274,7795,392.486,237.157,8008.300,111.308,63.416,167.175,-6.857,-1.000,0.854,8.772,-0.635,-1.108
1263613,304,210,7964,393.400,236.014,8007.457,110.311,63.173,167.247,9.143,-11.429,-8.428,-9.979,-2.422,0.725
1263713,581,169,8233,394.943,235.629,8008.157,112.153,63.498,168.085,15.429,-3.857,7.002,18.424,3.247,8.379
1263813,442,198,8249,395.300,235.714,8013.143,112.262,63.443,169.968,3.571,0.857,49.858,1.094,-0.549,18.834
1263913,358,274,7740,397.543,235.300,8013.243,109.902,63.096,169.805,22.429,-4.143,0.996,-23.608,-3.470,-1.628
1264013,366,187,8020,399.314,233.729,8012.886,108.369,62.909,169.765,17.715,-15.714,-3.569,-15.327,-1.867,-0.409
1264113,304,223,7962,396.714,234.700,8011.714,108.441,62.207,169.829,-26.000,9.714,-11.714,0.723,-7.021,0.641
1264213,335,283,7973,395.986,235.614,8013.343,108.682,62.440,168.901,-7.286,9.143,16.284,2.406,2.324,-9.282
1264313,370,216,8390,396.386,234.871,8022.757,108.534,62.359,171.250,4.000,-7.429,94.146,-1.480,-0.804,23.498
1264413,334,245,7753,397.671,234.529,8019.600,107.246,62.237,174.133,12.857,-3.429,-31.572,-12.874,-1.227,28.827
1264513,498,174,8199,398.286,234.443,8019.628,107.695,62.316,174.162,6.143,-0.857,0.283,4.488,0.791,0.293
1264613,389,221,7913,397.114,234.914,8019.029,107.343,62.087,174.456,-11.714,4.714,-5.996,-3.519,-2.287,2.937
1264713,498,164,8103,398.971,233.686,8024.900,107.946,62.625,170.216,18.571,-12.286,58.711,6.031,5.379,-42.404
1264813,384,195,7957,400.214,232.414,8024.143,107.264,62.494,170.398,12.429,-12.714,-7.568,-6.825,-1.311,1.824
1264913,371,170,8016,398.129,232.000,8022.628,106.389,62.809,169.992,-20.857,-4.143,-15.146,-8.753,3.155,-4.058
1265013,379,206,8011,395.886,232.614,8024.071,105.106,62.340,169.458,-22.429,6.143,14.429,-12.830,-4.693,-5.343
1265113,385,214,7847,396.757,231.729,8026.714,104.758,62.157,165.179,8.714,-8.857,26.431,-3.473,-1.825,-42.788
1265213,394,232,8049,397.757,231.057,8029.628,104.392,61.896,163.740,10.000,-6.714,29.141,-3.658,-2.610,-14.384
1265313,422,203,7874,397.257,231.486,8025.757,104.191,61.596,164.170,-5.000,4.286,-38.711,-2.013,-3.003,4.296
1265413,350,236,7907,394.786,232.757,8023.271,103.227,60.752,164.631,-24.714,12.714,-24.858,-9.646,-8.443,4.614
1265513,313,289,8299,392.929,233.457,8031.943,103.511,61.112,162.932,-18.571,7.000,86.714,2.849,3.606,-16.999
1265613,393,272,7816,393.471,233.471,8031.014,103.411,61.121,163.971,5.429,0.143,-9.287,-1.007,0.089,10.395
1265713,372,298,7834,391.743,235.114,8026.343,102.742,61.288,164.857,-17.286,16.429,-46.714,-6.690,1.666,8.859
1265813,283,307,8278,387.743,237.243,8031.557,101.439,61.160,166.949,-40.000,21.286,52.144,-13.030,-1.279,20.916
1265913,337,250,7950,385.114,237.171,8035.128,100.329,61.142,162.430,-26.286,-0.714,35.713,-11.092,-0.179,-45.181
1266013,329,275,7819,385.371,237.514,8034.114,100.162,61.286,163.551,2.571,3.428,-10.142,-1.674,1.437,11.209
1266113,422,250,8008,384.714,238.843,8031.471,99.768,60.529,162.454,-6.571,13.286,-26.431,-3.941,-7.564,-10.978
1266213,393,756,7358,382.657,247.071,8021.414,98.077,85.833,180.987,-20.572,82.286,-100.571,-16.910,253.040,185.331
1266313,273,1054,8380,380.157,258.943,8030.243,98.608,128.530,183.177,-25.000,118.714,88.286,5.315,426.970,21.902
1266413,541,839,7689,382.814,267.129,8026.986,100.385,145.805,187.146,26.572,81.857,-32.568,17.763,172.743,39.688
1266513,587,1234,8673,383.857,282.129,8034.229,102.107,185.176,201.636,10.428,150.000,72.427,17.218,393.713,144.899
1266613,394,1465,8041,380.514,301.143,8033.872,97.798,231.524,201.601,-33.429,190.143,-3.569,-43.081,463.483,-0.345
1266713,374,1502,8229,380.114,319.100,8039.900,97.767,271.729,201.036,-4.000,179.572,60.283,-0.314,402.050,-5.655
1266813,144,1535,7553,377.300,337.614,8035.057,101.612,307.445,208.485,-28.143,185.143,-48.428,38.452,357.159,74.497
1266913,275,1878,8002,373.986,361.814,8033.671,101.110,357.067,208.378,-33.143,242.000,-13.857,-5.021,496.217,-1.073
1267013,406,1881,8178,371.643,387.229,8033.400,98.405,398.569,208.177,-23.429,254.143,-2.715,-27.052,415.017,-2.007
1267113,395,1611,7464,370.886,406.843,8026.586,98.018,423.732,218.634,-7.571,196.143,-68.140,-3.873,251.631,104.572
1267213,625,1650,8115,374.800,426.886,8028.557,102.513,448.174,218.801,39.143,200.428,19.712,44.957,244.419,1.661
1267313,299,2331,8259,372.486,457.429,8029.829,102.370,500.939,219.875,-23.143,305.428,12.715,-1.436,527.658,10.742
1267413,344,1845,8595,369.371,481.400,8036.529,99.842,525.990,229.632,-31.143,239.714,67.002,-25.280,250.508,97.576
1267513,154,2078,8217,364.571,507.957,8038.671,101.981,558.026,230.605,-48.000,265.572,21.426,21.391,320.358,9.722
1267613,47,1953,8058,361.471,532.043,8039.329,108.105,582.936,230.593,-31.000,240.857,6.572,61.243,249.097,-0.114
1267713,177,1162,7114,358.557,545.686,8024.286,110.267,586.334,254.845,-29.143,136.429,-150.430,21.623,33.986,242.518
1267813,450,921,8358,356.800,556.514,8025.214,107.788,586.166,255.938,-17.571,108.286,9.287,-24.791,-1.682,10.935
1267913,242,869,8468,354.557,566.257,8030.671,108.518,585.611,261.195,-22.429,97.429,54.570,7.295,-5.551,52.564
1268013,341,1353,8110,355.629,581.186,8031.914,108.007,592.121,261.362,10.714,149.286,12.427,-5.106,65.097,1.674
1268113,864,1176,7297,362.557,594.471,8018.872,123.700,594.878,274.596,69.286,132.857,-130.425,156.931,27.573,132.334
1268213,453,1208,7542,361.243,609.043,8010.600,122.235,597.231,280.061,-13.143,145.714,-82.715,-14.653,23.528,54.651
1268313,449,698,8392,362.571,615.300,8016.043,122.675,595.834,283.694,13.286,62.571,54.429,4.404,-13.969,36.336
1268413,584,852,7861,366.700,623.657,8014.257,125.170,594.992,284.271,41.286,83.572,-17.856,24.942,-8.419,5.763
1268513,-173,1058,8478,358.786,635.486,8018.286,140.581,595.279,288.780,-79.143,118.286,40.283,154.112,2.867,45.095
1268613,279,1018,8700,355.643,647.786,8024.214,139.868,594.159,298.298,-31.429,123.000,59.287,-7.124,-11.196,95.178
1268713,452,929,8589,356.657,657.471,8032.057,140.305,593.137,305.734,10.143,96.857,78.428,4.369,-10.218,74.364
1268813,372,930,7243,357.800,666.857,8021.214,140.100,592.177,319.746,11.429,93.857,-108.428,-2.056,-9.608,140.116
1268913,20,1001,7812,352.771,677.543,8014.800,145.705,591.360,319.375,-50.286,106.857,-64.146,56.051,-8.162,-3.712
1269013,612,913,8175,355.114,687.614,8014.843,148.509,589.278,319.396,23.429,100.714,0.430,28.039,-20.828,0.213
1269113,171,811,7373,351.500,695.371,8005.500,149.861,587.273,328.344,-36.143,77.571,-93.428,13.520,-20.042,89.476
1269213,-523,963,8169,341.014,704.600,8008.329,181.635,586.330,328.887,-104.857,92.286,28.286,317.743,-9.434,5.431
1269313,136,891,8261,339.714,713.586,8010.571,182.769,584.295,330.065,-13.000,89.857,22.427,11.335,-20.355,11.780
1269413,1772,483,8220,359.457,717.343,8010.000,249.569,581.949,329.667,197.429,37.571,-5.713,668.006,-23.451,-3.979
1269513,-982,1857,6123,339.643,739.486,7981.543,295.922,595.251,398.222,-198.143,221.429,-284.570,463.528,133.018,685.555
1269613,1206,1192,7343,351.957,752.586,7973.471,313.274,594.975,405.294,123.143,131.000,-80.718,173.517,-2.760,70.720
1269713,164,1434,7876,347.400,769.586,7969.057,313.654,597.197,404.649,-45.572,170.000,-44.141,3.806,22.221,-6.457
1269813,247,1428,7421,344.200,787.329,7957.543,313.520,598.045,408.593,-32.000,177.429,-115.142,-1.347,8.474,39.445
1269913,1034,596,8269,356.071,789.929,7962.571,323.522,596.810,410.226,118.714,26.000,50.283,100.021,-12.343,16.329
1270013,266,458,8453,356.371,789.943,7969.786,323.428,596.802,414.326,3.000,0.143,72.144,-0.934,-0.080,41.003
1270113,-239,257,7850,350.714,789.486,7969.029,330.257,597.198,414.496,-56.571,-4.572,-7.568,68.289,3.956,1.697
1270213,-345,92,8639,341.886,787.057,7975.300,340.323,599.679,421.210,-88.286,-24.286,62.710,100.664,24.807,67.139
1270313,502,134,7781,345.300,782.986,7977.171,340.714,603.121,420.050,34.143,-40.714,18.716,3.901,34.427,-11.600
1270413,-187,338,9228,339.071,783.843,7998.786,346.356,602.445,444.234,-62.285,8.571,216.143,56.420,-6.760,241.841
1270513,590,541,7197,344.257,787.657,7990.243,347.355,600.046,453.719,51.857,38.143,-85.430,9.993,-23.997,94.854
1270613,-71,377,8319,338.900,790.043,7995.314,350.809,598.073,455.379,-53.571,23.857,50.718,34.541,-19.727,16.593
1270713,920,123,8243,343.743,789.386,7995.457,356.413,598.780,455.455,48.429,-6.571,1.426,56.039,7.069,0.761
1270813,76,470,7857,338.514,793.271,7989.857,357.616,595.805,454.712,-52.286,38.857,-56.001,12.028,-29.752,-7.426
1270913,604,621,6926,342.029,798.229,7978.229,358.996,592.900,471.068,35.143,49.572,-116.284,13.802,-29.045,163.553
1271013,582,215,7323,345.114,798.629,7968.271,360.115,592.497,477.403,30.857,4.000,-99.570,11.194,-4.033,63.356
1271113,-31,678,7595,340.329,805.129,7963.029,362.846,588.630,479.454,-47.857,65.000,-52.427,27.303,-38.674,20.509
1271213,-95,312,9174,334.186,805.543,7980.186,366.505,588.272,500.529,-61.429,4.142,171.567,36.596,-3.576,210.754
1271313,358,299,7503,334.014,806.729,7967.514,366.491,587.165,501.221,-1.714,11.857,-126.714,-0.140,-11.068,6.920
1271413,814,1717,7430,340.871,827.757,7962.900,370.891,593.001,504.650,68.571,210.286,-46.143,43.997,58.357,34.286
1271513,-14,1267,6843,333.557,843.371,7943.529,372.764,589.963,520.977,-73.143,156.143,-193.711,18.729,-30.375,163.268
1271613,-261,406,9033,324.271,846.014,7959.529,379.306,587.579,536.753,-92.857,26.429,160.000,65.418,-23.844,157.763
1271713,234,280,8701,320.500,847.671,7968.071,378.872,585.814,543.683,-37.714,16.572,85.425,-4.341,-17.649,69.296
1271813,373,2127,8307,320.343,875.271,7973.071,378.848,599.760,545.165,-1.571,276.000,50.000,-0.240,139.459,14.826
1271913,546,1140,6720,322.843,889.129,7954.557,379.750,594.488,565.037,25.000,138.572,-185.142,9.024,-52.725,198.721
1272013,505,738,7571,324.643,896.729,7948.271,380.310,589.082,566.819,18.000,76.000,-62.856,5.601,-54.058,17.818
1272113,-1217,2501,7059,301.757,929.400,7937.014,421.915,613.236,576.462,-228.857,326.714,-112.573,416.049,241.540,96.423
1272213,1924,1504,7631,323.614,947.571,7931.043,463.690,611.143,577.435,218.571,181.714,-59.712,417.748,-20.923,9.733
1272313,-1334,1379,7879,298.529,964.371,7931.114,503.481,606.592,577.428,-250.857,168.000,0.713,397.914,-45.518,-0.068
1272413,390,438,8544,299.100,967.257,7940.214,503.562,603.593,581.978,5.714,28.857,91.001,0.808,-29.989,45.498
1272513,294,1721,8277,298.829,987.714,7939.900,503.560,604.525,581.790,-2.714,204.572,-3.145,-0.024,9.318,-1.880
1272613,-40,1196,8174,292.643,1000.914,7945.014,505.022,598.813,582.252,-61.857,132.000,51.143,14.626,-57.111,4.617
1272713,-473,1699,8051,280.571,1020.929,7948.114,513.017,598.398,582.230,-120.714,200.143,31.001,79.944,-4.152,-0.217
1272813,808,821,8532,288.071,1028.271,7951.743,516.821,592.719,585.059,75.000,73.429,36.284,38.043,-56.790,28.292
1272913,127,1105,7464,285.071,1040.486,7944.800,517.138,585.319,587.915,-30.000,122.142,-69.429,3.167,-74.004,28.561
1273013,1869,1541,5780,307.071,1058.571,7915.671,550.236,580.929,641.497,220.000,180.857,-291.284,330.989,-43.896,535.814
1273113,-997,1284,7630,286.800,1073.343,7910.271,571.362,573.277,642.287,-202.715,147.715,-53.999,211.258,-76.521,7.905
1273213,998,760,7727,295.443,1073.400,7915.543,577.447,573.246,639.240,86.429,0.571,52.715,60.845,-0.314,-30.472
1273313,396,830,9412,297.200,1070.200,7930.286,577.563,573.970,661.302,17.571,-32.001,147.427,1.161,7.241,220.616
1273413,-903,844,8115,276.571,1070.271,7936.372,594.039,573.941,661.013,-206.286,0.715,60.859,164.763,-0.284,-2.883
1273513,-66,79,10310,267.243,1053.771,7959.757,594.218,585.484,713.531,-93.286,-165.000,233.857,1.791,115.422,525.182
1273613,1330,271,7355,280.614,1036.714,7949.957,607.307,590.625,717.051,133.714,-170.573,-98.003,130.890,51.410,35.191
